id,fecha,mes,dia_semana,dia,hora,sala,vendedor,item,motivo,demografico,edad,probabilidad_negocio
5939,2016-06-11,06,Saturday,11,12:02,SATURNO,ARIADNA,ATLANTIS,VECINO DEL PLANETA,GRUPO FAMILIAR,40+,N/A
6004,2016-06-12,06,Sunday,12,16:04,SATURNO,YOKO,DESTINY,MALL LUNAR,PAREJA,20-30,N/A
5986,2016-06-12,06,Sunday,12,10:36,SATURNO,YOKO,ANDROMEDA,MALL LUNAR,HOMBRE SOLO,20-30,N/A
6014,2016-06-12,06,Sunday,12,16:40,SATURNO,ARIADNA,ORBIT JET,VECINO DEL PLANETA,GRUPO FAMILIAR,40+,N/A
6003,2016-06-12,06,Sunday,12,15:56,SATURNO,ARIADNA,ANDROMEDA,VECINO DEL PLANETA,GRUPO FAMILIAR,40+,N/A
6048,2016-06-13,06,Monday,13,15:09,SATURNO,YOKO,ICARUS,MALL LUNAR,HOMBRE SOLO,30-40,N/A
6059,2016-06-13,06,Monday,13,17:59,SATURNO,YOKO,ICARUS,MALL LUNAR,MUJER SOLA,30-40,N/A
6058,2016-06-13,06,Monday,13,17:35,SATURNO,LOUIS,ATLANTIS,PASA POR PLANETA-NO VECINO,PAREJA,30-40,N/A
6080,2016-06-14,06,Tuesday,14,14:22,SATURNO,JACOB,ICARUS,OTRAS REDES SOCIALES,HOMBRE SOLO,30-40,N/A
6072,2016-06-14,06,Tuesday,14,13:09,SATURNO,JACOB,ATLANTIS,PASA POR PLANETA-NO VECINO,GRUPO FAMILIAR,40+,N/A
6073,2016-06-14,06,Tuesday,14,13:16,SATURNO,JACOB,ATLANTIS,PASA POR PLANETA-NO VECINO,GRUPO FAMILIAR,40+,N/A
6068,2016-06-14,06,Tuesday,14,12:31,SATURNO,RONALD,DESTINY,MALL LUNAR,HOMBRE SOLO,30-40,N/A
6121,2016-06-15,06,Wednesday,15,11:28,SATURNO,JACOB,DESTINY,ATOMIC TV,HOMBRE SOLO,40+,N/A
6140,2016-06-15,06,Wednesday,15,16:32,SATURNO,ARIADNA,ATLANTIS,WEBSITE 5.0,PAREJA,40+,N/A
6136,2016-06-15,06,Wednesday,15,15:21,SATURNO,RONALD,DESTINY,MALL LUNAR,HOMBRE SOLO,30-40,N/A
6152,2016-06-16,06,Thursday,16,10:46,SATURNO,YOKO,ATLANTIS,MALL LUNAR,MUJER SOLA,20-30,SI PODRIA COMPRAR
6181,2016-06-16,06,Thursday,16,17:48,SATURNO,LOUIS,ATLANTIS,PASA POR PLANETA-NO VECINO,MUJER SOLA,30-40,SI PODRIA COMPRAR
6208,2016-06-17,06,Friday,17,17:40,SATURNO,LOUIS,ATLANTIS,PASA POR PLANETA-NO VECINO,HOMBRE SOLO,20-30,SI PODRIA COMPRAR
6238,2016-06-18,06,Saturday,18,15:21,SATURNO,JACOB,DESTINY,ATOMIC TV,HOMBRE SOLO,30-40,SI PODRIA COMPRAR
6246,2016-06-18,06,Saturday,18,17:08,SATURNO,JACOB,FALCON,CYBER VOLANTES,MUJER SOLA,30-40,NO CREO QUE COMPRE
6231,2016-06-18,06,Saturday,18,13:40,SATURNO,JACOB,ATLANTIS,VALLA INTERGALACTICA,HOMBRE SOLO,30-40,SI PODRIA COMPRAR
6254,2016-06-18,06,Saturday,18,18:40,SATURNO,LOUIS,ATLANTIS,PASA POR PLANETA-NO VECINO,PAREJA,20-30,SI PODRIA COMPRAR
6264,2016-06-19,06,Sunday,19,14:27,SATURNO,JACOB,ATLANTIS,CLIENTE ANTIGUO,PAREJA,30-40,SI PODRIA COMPRAR
6274,2016-06-19,06,Sunday,19,15:05,SATURNO,LOUIS,ATLANTIS,PASA POR PLANETA-NO VECINO,PAREJA,30-40,SI PODRIA COMPRAR
6304,2016-06-20,06,Monday,20,12:25,SATURNO,YOKO,ATLANTIS,EVENTO CIAS GALAXIA,PAREJA,20-30,SI PODRIA COMPRAR
6313,2016-06-20,06,Monday,20,13:59,SATURNO,YOKO,ICARUS,EVENTO CIAS GALAXIA,PAREJA,40+,SI PODRIA COMPRAR
6302,2016-06-20,06,Monday,20,12:17,SATURNO,JACOB,ORBIT JET,ATOMIC TV,HOMBRE SOLO,30-40,SI PODRIA COMPRAR
6347,2016-06-20,06,Monday,20,18:20,SATURNO,JACOB,DESTINY,CLIENTE ANTIGUO,PAREJA,30-40,SI PODRIA COMPRAR
6342,2016-06-20,06,Monday,20,18:02,SATURNO,LOUIS,ATLANTIS,OTRAS REDES SOCIALES,HOMBRE SOLO,20-30,SI PODRIA COMPRAR
6318,2016-06-20,06,Monday,20,14:28,SATURNO,ARIADNA,ATLANTIS,REFERIDO,MUJER SOLA,30-40,SI PODRIA COMPRAR
6340,2016-06-20,06,Monday,20,17:56,SATURNO,RONALD,ORBIT JET,EVENTO CIAS GALAXIA,PAREJA,40+,SI PODRIA COMPRAR
6346,2016-06-20,06,Monday,20,18:16,SATURNO,RONALD,ORBIT JET,CYBER VOLANTES,HOMBRE SOLO,40+,SI PODRIA COMPRAR
6338,2016-06-20,06,Monday,20,17:48,SATURNO,RONALD,ATLANTIS,CYBER VOLANTES,HOMBRE SOLO,20-30,SI PODRIA COMPRAR
6345,2016-06-20,06,Monday,20,18:11,SATURNO,RONALD,ATLANTIS,CYBER VOLANTES,PAREJA,40+,SI PODRIA COMPRAR
6364,2016-06-21,06,Tuesday,21,12:17,SATURNO,JACOB,ORBIT JET,CLIENTE ANTIGUO,PAREJA,40+,SI PODRIA COMPRAR
6362,2016-06-21,06,Tuesday,21,11:41,SATURNO,JACOB,ORBIT JET,OTRAS REDES SOCIALES,GRUPO FAMILIAR,40+,SI PODRIA COMPRAR
6365,2016-06-21,06,Tuesday,21,12:21,SATURNO,RONALD,ORBIT JET,VALLA INTERGALACTICA,HOMBRE SOLO,40+,SI PODRIA COMPRAR
6381,2016-06-21,06,Tuesday,21,15:08,SATURNO,RONALD,DESTINY,EVENTO CIAS GALAXIA,PAREJA,40+,SI PODRIA COMPRAR
6363,2016-06-21,06,Tuesday,21,12:17,SATURNO,RONALD,ATLANTIS,CYBER VOLANTES,HOMBRE SOLO,40+,SI PODRIA COMPRAR
6368,2016-06-21,06,Tuesday,21,12:30,SATURNO,RONALD,DESTINY,VALLA INTERGALACTICA,HOMBRE SOLO,40+,SI PODRIA COMPRAR
6369,2016-06-21,06,Tuesday,21,12:33,SATURNO,RONALD,ICARUS,CYBER VOLANTES,HOMBRE SOLO,20-30,SI PODRIA COMPRAR
6425,2016-06-22,06,Wednesday,22,13:44,SATURNO,JACOB,ATLANTIS,EMAIL,GRUPO FAMILIAR,30-40,SI PODRIA COMPRAR
6418,2016-06-22,06,Wednesday,22,12:28,SATURNO,JACOB,ATLANTIS,NAVES USADAS,GRUPO FAMILIAR,30-40,SI PODRIA COMPRAR
6434,2016-06-22,06,Wednesday,22,17:39,SATURNO,ARIADNA,ATLANTIS,CLIENTE ANTIGUO,GRUPO FAMILIAR,20-30,SI PODRIA COMPRAR
6420,2016-06-22,06,Wednesday,22,12:42,SATURNO,RONALD,DESTINY,TALLER 3D,HOMBRE SOLO,40+,SI PODRIA COMPRAR
6428,2016-06-22,06,Wednesday,22,14:16,SATURNO,RONALD,ICARUS,VECINO DEL PLANETA,HOMBRE SOLO,20-30,SI PODRIA COMPRAR
6415,2016-06-22,06,Wednesday,22,10:46,SATURNO,RONALD,DESTINY,EVENTO CIAS GALAXIA,PAREJA,40+,SI PODRIA COMPRAR
6424,2016-06-22,06,Wednesday,22,13:42,SATURNO,RONALD,PLANET EXPRESS,PASA POR PLANETA-NO VECINO,MUJER SOLA,30-40,SI PODRIA COMPRAR
6438,2016-06-23,06,Thursday,23,09:14,SATURNO,YOKO,ICARUS,VECINO DEL PLANETA,HOMBRE SOLO,30-40,NO CREO QUE COMPRE
6479,2016-06-24,06,Friday,24,12:10,SATURNO,YOKO,ORBIT JET,MALL LUNAR,HOMBRE SOLO,30-40,SI PODRIA COMPRAR
6488,2016-06-24,06,Friday,24,16:18,SATURNO,RONALD,ATLANTIS,VALLA INTERGALACTICA,MUJER SOLA,30-40,SI PODRIA COMPRAR
6485,2016-06-24,06,Friday,24,15:06,SATURNO,RONALD,ATLANTIS,EVENTO CIAS GALAXIA,HOMBRE SOLO,30-40,SI PODRIA COMPRAR
6523,2016-06-25,06,Saturday,25,15:27,SATURNO,JACOB,ORBIT JET,ATOMIC TV,PAREJA,30-40,SI PODRIA COMPRAR
6529,2016-06-25,06,Saturday,25,16:37,SATURNO,ARIADNA,DESTINY,REFERIDO,GRUPO FAMILIAR,30-40,SI PODRIA COMPRAR
6539,2016-06-25,06,Saturday,25,19:06,SATURNO,ARIADNA,ORBIT JET,VECINO DEL PLANETA,PAREJA,30-40,SI PODRIA COMPRAR
6562,2016-06-26,06,Sunday,26,15:23,SATURNO,ALESIO,ORBIT JET,PASA POR PLANETA-NO VECINO,PAREJA,30-40,SI PODRIA COMPRAR
6574,2016-06-27,06,Monday,27,09:57,SATURNO,YOKO,DESTINY,MALL LUNAR,HOMBRE SOLO,30-40,SI PODRIA COMPRAR
6589,2016-06-27,06,Monday,27,12:36,SATURNO,YOKO,ATLANTIS,MALL LUNAR,HOMBRE SOLO,40+,SI PODRIA COMPRAR
6575,2016-06-27,06,Monday,27,10:00,SATURNO,ARIADNA,ORION,CONTACTO VIRTUAL,HOMBRE SOLO,40+,SI PODRIA COMPRAR
6611,2016-06-27,06,Monday,27,17:35,SATURNO,ARIADNA,ORBIT JET,REFERIDO,PAREJA,30-40,SI PODRIA COMPRAR
6585,2016-06-27,06,Monday,27,12:20,SATURNO,RONALD,DESTINY,EVENTO CIAS GALAXIA,PAREJA,40+,SI PODRIA COMPRAR
6602,2016-06-27,06,Monday,27,16:08,SATURNO,RONALD,DESTINY,MALL LUNAR,PAREJA,30-40,SI PODRIA COMPRAR
6583,2016-06-27,06,Monday,27,12:18,SATURNO,RONALD,ATLANTIS,EVENTO CIAS GALAXIA,HOMBRE SOLO,30-40,SI PODRIA COMPRAR
6587,2016-06-27,06,Monday,27,12:27,SATURNO,RONALD,DESTINY,EVENTO CIAS GALAXIA,HOMBRE SOLO,40+,SI PODRIA COMPRAR
6606,2016-06-27,06,Monday,27,16:31,SATURNO,RONALD,DESTINY,MALL LUNAR,PAREJA,30-40,SI PODRIA COMPRAR
6584,2016-06-27,06,Monday,27,12:19,SATURNO,RONALD,DESTINY,EVENTO CIAS GALAXIA,PAREJA,40+,SI PODRIA COMPRAR
6582,2016-06-27,06,Monday,27,12:17,SATURNO,RONALD,DESTINY,EVENTO CIAS GALAXIA,HOMBRE SOLO,40+,SI PODRIA COMPRAR
6626,2016-06-28,06,Tuesday,28,11:18,SATURNO,RONALD,ATLANTIS,EVENTO CIAS GALAXIA,GRUPO FAMILIAR,40+,SI PODRIA COMPRAR
6659,2016-06-29,06,Wednesday,29,11:57,SATURNO,YOKO,ICARUS,MALL LUNAR,PAREJA,20-30,SI PODRIA COMPRAR
6665,2016-06-29,06,Wednesday,29,13:27,SATURNO,YOKO,ORBIT JET,MALL LUNAR,HOMBRE SOLO,20-30,SI PODRIA COMPRAR
6667,2016-06-29,06,Wednesday,29,13:45,SATURNO,YOKO,ORBIT JET,MALL LUNAR,HOMBRE SOLO,20-30,SI PODRIA COMPRAR
6681,2016-06-29,06,Wednesday,29,17:09,SATURNO,LOUIS,ORBIT JET,VALLA INTERGALACTICA,PAREJA,20-30,SI PODRIA COMPRAR
6675,2016-06-29,06,Wednesday,29,16:18,SATURNO,RONALD,ANDROMEDA,VECINO DEL PLANETA,HOMBRE SOLO,20-30,SI PODRIA COMPRAR
6676,2016-06-29,06,Wednesday,29,16:19,SATURNO,RONALD,ANDROMEDA,VECINO DEL PLANETA,HOMBRE SOLO,20-30,SI PODRIA COMPRAR
6658,2016-06-29,06,Wednesday,29,11:53,SATURNO,RONALD,ORBIT JET,MALL LUNAR,MUJER SOLA,30-40,SI PODRIA COMPRAR
6723,2016-06-30,06,Thursday,30,15:36,SATURNO,JACOB,ICARUS,OTRAS REDES SOCIALES,PAREJA,30-40,SI PODRIA COMPRAR
6698,2016-06-30,06,Thursday,30,10:58,SATURNO,RONALD,ATLANTIS,TALLER 3D,HOMBRE SOLO,20-30,SI PODRIA COMPRAR
6711,2016-06-30,06,Thursday,30,13:54,SATURNO,RONALD,DESTINY,EVENTO CIAS GALAXIA,GRUPO FAMILIAR,40+,SI PODRIA COMPRAR
6696,2016-06-30,06,Thursday,30,10:56,SATURNO,RONALD,ICARUS,EVENTO CIAS GALAXIA,HOMBRE SOLO,30-40,SI PODRIA COMPRAR
6730,2016-06-30,06,Thursday,30,17:02,SATURNO,RONALD,FALCON,EVENTO CIAS GALAXIA,HOMBRE SOLO,30-40,SI PODRIA COMPRAR
6701,2016-06-30,06,Thursday,30,11:28,SATURNO,RONALD,DESTINY,EVENTO CIAS GALAXIA,PAREJA,30-40,SI PODRIA COMPRAR
6718,2016-06-30,06,Thursday,30,15:03,SATURNO,RONALD,ORBIT JET,EVENTO CIAS GALAXIA,GRUPO FAMILIAR,30-40,SI PODRIA COMPRAR
6697,2016-06-30,06,Thursday,30,10:57,SATURNO,RONALD,ICARUS,EVENTO CIAS GALAXIA,HOMBRE SOLO,30-40,SI PODRIA COMPRAR
6732,2016-06-30,06,Thursday,30,17:34,SATURNO,RONALD,ORBIT JET,MALL LUNAR,PAREJA,30-40,SI PODRIA COMPRAR
6702,2016-06-30,06,Thursday,30,11:39,SATURNO,RONALD,DESTINY,EVENTO CIAS GALAXIA,HOMBRE SOLO,30-40,SI PODRIA COMPRAR
6737,2016-07-01,07,Friday,01,09:17,SATURNO,RONALD,ORBIT JET,EVENTO CIAS GALAXIA,GRUPO FAMILIAR,20-30,SI PODRIA COMPRAR
6797,2016-07-02,07,Saturday,02,17:55,SATURNO,JACOB,EAGLE,REFERIDO,HOMBRE SOLO,30-40,SI PODRIA COMPRAR
6778,2016-07-02,07,Saturday,02,13:37,SATURNO,JACOB,ORBIT JET,MENSAJE SMART PHONE,GRUPO FAMILIAR,40+,SI PODRIA COMPRAR
6795,2016-07-02,07,Saturday,02,17:23,SATURNO,JACOB,ATLANTIS,ATOMIC TV,HOMBRE SOLO,30-40,SI PODRIA COMPRAR
6811,2016-07-03,07,Sunday,03,11:55,SATURNO,JACOB,ATLANTIS,RADIO SUPERSONICA,HOMBRE SOLO,30-40,SI PODRIA COMPRAR
6866,2016-07-04,07,Monday,04,15:25,SATURNO,LOUIS,ATLANTIS,NAVES USADAS,PAREJA,30-40,SI PODRIA COMPRAR
6915,2016-07-05,07,Tuesday,05,17:56,SATURNO,YOKO,ICARUS,MALL LUNAR,MUJER SOLA,20-30,SI PODRIA COMPRAR
6906,2016-07-05,07,Tuesday,05,15:49,SATURNO,JEREMY,ATLANTIS,NAVES USADAS,HOMBRE SOLO,20-30,NO CREO QUE COMPRE
6910,2016-07-05,07,Tuesday,05,16:59,SATURNO,JACOB,ICARUS,ATOMIC TV,PAREJA,40+,SI PODRIA COMPRAR
6900,2016-07-05,07,Tuesday,05,12:33,SATURNO,ARIADNA,ATLANTIS,VECINO DEL PLANETA,HOMBRE SOLO,40+,NO CREO QUE COMPRE
6927,2016-07-06,07,Wednesday,06,14:24,SATURNO,YOKO,ORION,MALL LUNAR,MUJER SOLA,20-30,SI PODRIA COMPRAR
6959,2016-07-07,07,Thursday,07,14:09,SATURNO,YOKO,PLANET EXPRESS,MALL LUNAR,HOMBRE SOLO,30-40,SI PODRIA COMPRAR
7009,2016-07-08,07,Friday,08,18:40,SATURNO,JACOB,EAGLE,ATOMIC TV,HOMBRE SOLO,30-40,SI PODRIA COMPRAR
6998,2016-07-08,07,Friday,08,15:23,SATURNO,JACOB,ATLANTIS,WEBSITE 5.0,PAREJA,30-40,SI PODRIA COMPRAR
6983,2016-07-08,07,Friday,08,11:22,SATURNO,JACOB,ATLANTIS,RADIO SUPERSONICA,GRUPO FAMILIAR,30-40,SI PODRIA COMPRAR
6991,2016-07-08,07,Friday,08,13:41,SATURNO,RONALD,DESTINY,REFERIDO,HOMBRE SOLO,40+,SI PODRIA COMPRAR
7008,2016-07-08,07,Friday,08,17:29,SATURNO,RONALD,FALCON,MALL LUNAR,PAREJA,30-40,SI PODRIA COMPRAR
7031,2016-07-09,07,Saturday,09,13:41,SATURNO,YOKO,ATLANTIS,MALL LUNAR,MUJER SOLA,20-30,SI PODRIA COMPRAR
7056,2016-07-09,07,Saturday,09,16:54,SATURNO,STEFANO,ORBIT JET,NAVES USADAS,GRUPO FAMILIAR,30-40,SI PODRIA COMPRAR
7027,2016-07-09,07,Saturday,09,12:52,SATURNO,STEFANO,ICARUS,NAVES USADAS,GRUPO FAMILIAR,20-30,SI PODRIA COMPRAR
7032,2016-07-09,07,Saturday,09,13:46,SATURNO,JACOB,ATLANTIS,REFERIDO,GRUPO FAMILIAR,40+,SI PODRIA COMPRAR
7038,2016-07-09,07,Saturday,09,15:33,SATURNO,JACOB,ICARUS,CLIENTE ANTIGUO,PAREJA,30-40,SI PODRIA COMPRAR
7021,2016-07-09,07,Saturday,09,12:21,SATURNO,LOUIS,DESTINY,OTRAS REDES SOCIALES,PAREJA,30-40,SI PODRIA COMPRAR
7057,2016-07-09,07,Saturday,09,16:58,SATURNO,LOUIS,ATLANTIS,PASA POR PLANETA-NO VECINO,HOMBRE SOLO,30-40,SI PODRIA COMPRAR
7044,2016-07-09,07,Saturday,09,16:04,SATURNO,ARIADNA,ATLANTIS,VECINO DEL PLANETA,PAREJA,40+,SI PODRIA COMPRAR
7062,2016-07-09,07,Saturday,09,17:16,SATURNO,ARIADNA,ATLANTIS,WEBSITE 5.0,PAREJA,20-30,NO CREO QUE COMPRE
7016,2016-07-09,07,Saturday,09,11:24,SATURNO,ARIADNA,ORBIT JET,WEBSITE 5.0,PAREJA,30-40,SI PODRIA COMPRAR
7074,2016-07-09,07,Saturday,09,18:02,SATURNO,ARIADNA,ATLANTIS,VECINO DEL PLANETA,PAREJA,40+,SI PODRIA COMPRAR
7017,2016-07-09,07,Saturday,09,11:30,SATURNO,ARIADNA,ORBIT JET,WEBSITE 5.0,PAREJA,30-40,SI PODRIA COMPRAR
7105,2016-07-10,07,Sunday,10,10:30,SATURNO,YOKO,ATLANTIS,MALL LUNAR,HOMBRE SOLO,40+,SI PODRIA COMPRAR
7119,2016-07-10,07,Sunday,10,12:27,SATURNO,YOKO,ORBIT JET,MALL LUNAR,GRUPO FAMILIAR,30-40,SI PODRIA COMPRAR
7114,2016-07-10,07,Sunday,10,11:45,SATURNO,YOKO,ORBIT JET,MALL LUNAR,PAREJA,20-30,SI PODRIA COMPRAR
7143,2016-07-10,07,Sunday,10,15:20,SATURNO,ARIADNA,ATLANTIS,PASA POR PLANETA-NO VECINO,HOMBRE SOLO,40+,NO CREO QUE COMPRE
7117,2016-07-10,07,Sunday,10,12:15,SATURNO,ARIADNA,ATLANTIS,WEBSITE 5.0,PAREJA,40+,SI PODRIA COMPRAR
7197,2016-07-11,07,Monday,11,15:38,SATURNO,YOKO,ICARUS,MALL LUNAR,MUJER SOLA,20-30,SI PODRIA COMPRAR
7178,2016-07-11,07,Monday,11,12:15,SATURNO,STEFANO,ICARUS,REFERIDO,GRUPO FAMILIAR,30-40,SI PODRIA COMPRAR
7192,2016-07-11,07,Monday,11,14:48,SATURNO,STEFANO,FALCON,REFERIDO,GRUPO FAMILIAR,40+,SI PODRIA COMPRAR
7182,2016-07-11,07,Monday,11,12:34,SATURNO,LOUIS,FALCON,CLIENTE ANTIGUO,MUJER SOLA,30-40,NO CREO QUE COMPRE
7176,2016-07-11,07,Monday,11,11:52,SATURNO,LOUIS,ORION,OTRAS REDES SOCIALES,HOMBRE SOLO,30-40,SI PODRIA COMPRAR
7179,2016-07-11,07,Monday,11,12:16,SATURNO,ARIADNA,ORBIT JET,ATOMIC TV,GRUPO FAMILIAR,30-40,SI PODRIA COMPRAR
7203,2016-07-11,07,Monday,11,17:18,SATURNO,RONALD,DESTINY,EVENTO CIAS GALAXIA,PAREJA,40+,SI PODRIA COMPRAR
7206,2016-07-11,07,Monday,11,17:54,SATURNO,RONALD,ICARUS,EVENTO CIAS GALAXIA,GRUPO FAMILIAR,40+,SI PODRIA COMPRAR
7204,2016-07-11,07,Monday,11,17:31,SATURNO,RONALD,DESTINY,EVENTO CIAS GALAXIA,PAREJA,30-40,SI PODRIA COMPRAR
7205,2016-07-11,07,Monday,11,17:41,SATURNO,RONALD,DESTINY,EVENTO CIAS GALAXIA,GRUPO FAMILIAR,20-30,SI PODRIA COMPRAR
7216,2016-07-12,07,Tuesday,12,09:30,SATURNO,YOKO,ORBIT JET,MALL LUNAR,HOMBRE SOLO,30-40,NO CREO QUE COMPRE
7217,2016-07-12,07,Tuesday,12,09:38,SATURNO,YOKO,ORBIT JET,MALL LUNAR,PAREJA,30-40,SI PODRIA COMPRAR
7218,2016-07-12,07,Tuesday,12,09:42,SATURNO,YOKO,ORBIT JET,MALL LUNAR,PAREJA,30-40,SI PODRIA COMPRAR
7213,2016-07-12,07,Tuesday,12,08:50,SATURNO,IGOR,ATLANTIS,EVENTO CIAS GALAXIA,HOMBRE SOLO,30-40,SI PODRIA COMPRAR
7294,2016-07-13,07,Wednesday,13,17:52,SATURNO,GRIMILDA,ATLANTIS,REFERIDO,HOMBRE SOLO,30-40,SI PODRIA COMPRAR
7273,2016-07-13,07,Wednesday,13,11:12,SATURNO,RONALD,ICARUS,EVENTO CIAS GALAXIA,MUJER SOLA,20-30,NO CREO QUE COMPRE
7312,2016-07-14,07,Thursday,14,11:38,SATURNO,YOKO,ATLANTIS,VECINO DEL PLANETA,MUJER SOLA,30-40,SI PODRIA COMPRAR
7316,2016-07-14,07,Thursday,14,12:39,SATURNO,GRIMILDA,ANDROMEDA,REFERIDO,PAREJA,20-30,SI PODRIA COMPRAR
7321,2016-07-14,07,Thursday,14,12:57,SATURNO,GRIMILDA,ATLANTIS,REFERIDO,HOMBRE SOLO,30-40,SI PODRIA COMPRAR
7378,2016-07-15,07,Friday,15,16:50,SATURNO,GRIMILDA,DESTINY,VECINO DEL PLANETA,PAREJA,30-40,SI PODRIA COMPRAR
7350,2016-07-15,07,Friday,15,10:34,SATURNO,JORDAN,ANDROMEDA,EVENTO CIAS GALAXIA,HOMBRE SOLO,40+,SI PODRIA COMPRAR
7380,2016-07-15,07,Friday,15,17:15,SATURNO,IGOR,ORBIT JET,MALL LUNAR,MUJER SOLA,30-40,SI PODRIA COMPRAR
7382,2016-07-15,07,Friday,15,17:25,SATURNO,IGOR,DESTINY,CONVENIO CIAS INTERGALACTICAS,HOMBRE SOLO,30-40,SI PODRIA COMPRAR
7353,2016-07-15,07,Friday,15,11:04,SATURNO,LOUIS,DESTINY,MENSAJE SMART PHONE,PAREJA,40+,SI PODRIA COMPRAR
7354,2016-07-15,07,Friday,15,11:09,SATURNO,LOUIS,DESTINY,MENSAJE SMART PHONE,PAREJA,40+,SI PODRIA COMPRAR
7403,2016-07-16,07,Saturday,16,11:42,SATURNO,JORDAN,DESTINY,PASA POR PLANETA-NO VECINO,GRUPO FAMILIAR,40+,SI PODRIA COMPRAR
7406,2016-07-16,07,Saturday,16,12:08,SATURNO,JORDAN,PLANET EXPRESS,PASA POR PLANETA-NO VECINO,HOMBRE SOLO,40+,SI PODRIA COMPRAR
7424,2016-07-16,07,Saturday,16,14:39,SATURNO,JORDAN,ICARUS,PASA POR PLANETA-NO VECINO,GRUPO FAMILIAR,20-30,SI PODRIA COMPRAR
7402,2016-07-16,07,Saturday,16,11:40,SATURNO,JORDAN,DESTINY,PASA POR PLANETA-NO VECINO,GRUPO FAMILIAR,40+,SI PODRIA COMPRAR
7418,2016-07-16,07,Saturday,16,13:27,SATURNO,JORDAN,ATLANTIS,PASA POR PLANETA-NO VECINO,HOMBRE SOLO,20-30,SI PODRIA COMPRAR
7419,2016-07-16,07,Saturday,16,13:50,SATURNO,JACOB,ATLANTIS,MENSAJE SMART PHONE,GRUPO FAMILIAR,40+,SI PODRIA COMPRAR
7395,2016-07-16,07,Saturday,16,11:02,SATURNO,JACOB,ATLANTIS,CYBER VOLANTES,GRUPO FAMILIAR,30-40,SI PODRIA COMPRAR
7446,2016-07-16,07,Saturday,16,17:01,SATURNO,JACOB,ICARUS,REFERIDO,HOMBRE SOLO,30-40,SI PODRIA COMPRAR
7450,2016-07-16,07,Saturday,16,17:56,SATURNO,JACOB,ICARUS,CLIENTE ANTIGUO,MUJER SOLA,30-40,SI PODRIA COMPRAR
7436,2016-07-16,07,Saturday,16,16:07,SATURNO,LOUIS,ICARUS,PASA POR PLANETA-NO VECINO,HOMBRE SOLO,20-30,SI PODRIA COMPRAR
7506,2016-07-17,07,Sunday,17,16:27,SATURNO,YOKO,ANDROMEDA,OTRAS REDES SOCIALES,MUJER SOLA,30-40,SI PODRIA COMPRAR
7522,2016-07-17,07,Sunday,17,17:27,SATURNO,YOKO,ANDROMEDA,VECINO DEL PLANETA,HOMBRE SOLO,30-40,SI PODRIA COMPRAR
7464,2016-07-17,07,Sunday,17,12:27,SATURNO,YOKO,FALCON,VECINO DEL PLANETA,HOMBRE SOLO,30-40,SI PODRIA COMPRAR
7505,2016-07-17,07,Sunday,17,16:27,SATURNO,YOKO,ANDROMEDA,PASA POR PLANETA-NO VECINO,MUJER SOLA,30-40,SI PODRIA COMPRAR
7495,2016-07-17,07,Sunday,17,15:23,SATURNO,JORDAN,ATLANTIS,VECINO DEL PLANETA,GRUPO FAMILIAR,30-40,SI PODRIA COMPRAR
7454,2016-07-17,07,Sunday,17,10:10,SATURNO,JORDAN,ATLANTIS,PASA POR PLANETA-NO VECINO,GRUPO FAMILIAR,30-40,SI PODRIA COMPRAR
7496,2016-07-17,07,Sunday,17,15:35,SATURNO,JORDAN,ATLANTIS,CONVENIO CIAS INTERGALACTICAS,GRUPO FAMILIAR,30-40,SI PODRIA COMPRAR
7487,2016-07-17,07,Sunday,17,14:01,SATURNO,JACOB,ORION,ATOMIC TV,HOMBRE SOLO,40+,SI PODRIA COMPRAR
7478,2016-07-17,07,Sunday,17,13:29,SATURNO,JACOB,ORBIT JET,REFERIDO,GRUPO FAMILIAR,40+,SI PODRIA COMPRAR
7494,2016-07-17,07,Sunday,17,15:21,SATURNO,LOUIS,ICARUS,PASA POR PLANETA-NO VECINO,HOMBRE SOLO,20-30,SI PODRIA COMPRAR
7578,2016-07-18,07,Monday,18,16:29,SATURNO,YOKO,ATLANTIS,MALL LUNAR,GRUPO FAMILIAR,30-40,SI PODRIA COMPRAR
7585,2016-07-18,07,Monday,18,17:54,SATURNO,YOKO,ORBIT JET,MALL LUNAR,PAREJA,30-40,SI PODRIA COMPRAR
7527,2016-07-18,07,Monday,18,09:40,SATURNO,JORDAN,ICARUS,EVENTO CIAS GALAXIA,GRUPO FAMILIAR,20-30,SI PODRIA COMPRAR
7576,2016-07-18,07,Monday,18,16:16,SATURNO,JACOB,SERENITY,VECINO DEL PLANETA,HOMBRE SOLO,30-40,SI PODRIA COMPRAR
7556,2016-07-18,07,Monday,18,13:46,SATURNO,JACOB,DESTINY,RADIO SUPERSONICA,PAREJA,40+,SI PODRIA COMPRAR
7526,2016-07-18,07,Monday,18,09:15,SATURNO,IGOR,ICARUS,MALL LUNAR,GRUPO FAMILIAR,20-30,SI PODRIA COMPRAR
7575,2016-07-18,07,Monday,18,16:13,SATURNO,LOUIS,ATLANTIS,CONTACTO VIRTUAL,PAREJA,30-40,SI PODRIA COMPRAR
7525,2016-07-18,07,Monday,18,09:15,SATURNO,RONALD,ATLANTIS,MALL LUNAR,HOMBRE SOLO,30-40,SI PODRIA COMPRAR
7523,2016-07-18,07,Monday,18,08:33,SATURNO,RONALD,ATLANTIS,MALL LUNAR,PAREJA,30-40,SI PODRIA COMPRAR
